"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"1636","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Eucalypt Variations",761.17975,36.15975,-0.06229,-0.00296
"1637","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Eucalypt Variations",760.85401,36.14427,-0.32574,-0.01547
"1638","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Mangroves and Saltmarshes",33.71419,1.60159,0,0
"1639","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,-1.34317,-0.06381
"1640","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0,0
"1641","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0,0
"1642","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0,0
"1643","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Mangroves and Saltmarshes",32.37103,1.53778,0,0
"1644","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Mangroves and Saltmarshes",32.36904,1.53769,-0.00198,-0.00009
"1645","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0.00198,0.00009
"1646","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0,0
"1647","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Mangroves and Saltmarshes",32.37102,1.53778,0,0
"1648","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0.00012,0.00001
"1649","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0,0
"1650","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0,0
"1651","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0,0
"1652","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0,0
"1653","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Mangroves and Saltmarshes",32.37115,1.53779,0,0
"1654","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Mangroves and Saltmarshes",32.4007,1.53919,0.02955,0.0014
"1655","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Melaleuca Open Woodlands",26.43578,1.25583,0,0
"1656","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Melaleuca Open Woodlands",21.36944,1.01515,-5.06634,-0.24068
"1657","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Melaleuca Open Woodlands",21.34196,1.01385,-0.02748,-0.00131
"1658","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Melaleuca Open Woodlands",21.34127,1.01381,-0.00069,-0.00003
"1659","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Melaleuca Open Woodlands",21.34127,1.01381,0,0
"1660","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Melaleuca Open Woodlands",21.33216,1.01338,-0.00911,-0.00043
"1661","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Melaleuca Open Woodlands",21.33216,1.01338,0,0
"1662","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1663","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1664","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1665","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1666","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1667","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1668","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1669","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1670","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Melaleuca Open Woodlands",21.33217,1.01338,0,0
"1671","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Melaleuca Open Woodlands",21.09901,1.00231,-0.23316,-0.01108
"1672","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Non-Remnant Vegetation",0,0,0,0
"1673","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Non-Remnant Vegetation",121.09078,5.7524,121.09078,5.7524
"1674","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Non-Remnant Vegetation",121.61773,5.77743,0.52695,0.02503
"1675","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Non-Remnant Vegetation",121.61928,5.77751,0.00155,0.00007
"1676","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Non-Remnant Vegetation",121.6285,5.77795,0.00922,0.00044
"1677","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Non-Remnant Vegetation",121.68879,5.78081,0.06029,0.00286
"1678","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Non-Remnant Vegetation",121.75919,5.78416,0.0704,0.00334
"1679","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Non-Remnant Vegetation",121.90544,5.7911,0.14625,0.00695
"1680","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Non-Remnant Vegetation",121.90544,5.7911,0,0
"1681","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Non-Remnant Vegetation",121.912,5.79141,0.00656,0.00031
"1682","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Non-Remnant Vegetation",122.00446,5.79581,0.09246,0.00439
"1683","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Non-Remnant Vegetation",122.10042,5.80036,0.09596,0.00456
"1684","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Non-Remnant Vegetation",122.14197,5.80234,0.04155,0.00197
"1685","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Non-Remnant Vegetation",122.20463,5.80532,0.06266,0.00298
"1686","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Non-Remnant Vegetation",122.55799,5.8221,0.35336,0.01679
"1687","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Non-Remnant Vegetation",122.66509,5.82719,0.10709,0.00509
"1688","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Non-Remnant Vegetation",123.35691,5.86005,0.69183,0.03287
"1689","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Other Coastal Communities",9.4778,0.45024,0,0
"1690","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Other Coastal Communities",8.97628,0.42642,-0.50152,-0.02382
"1691","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1692","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1693","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1694","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Other Coastal Communities",8.97627,0.42642,0,0
"1695","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1696","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1697","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1698","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1699","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1700","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1701","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1702","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1703","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1704","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Other Coastal Communities",8.97628,0.42642,0,0
"1705","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Other Coastal Communities",8.99921,0.42751,0.02293,0.00109
"1706","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Plantation",0.25802,0.01226,0,0
"1707","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Plantation",0.25802,0.01226,0,0
"1708","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Plantation",0.25802,0.01226,0,0
"1709","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Plantation",0.25802,0.01226,0,0
"1710","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Plantation",0.25802,0.01226,0,0
"1711","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Plantation",0.25802,0.01226,0,0
"1712","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Plantation",0.25802,0.01226,0,0
"1713","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Plantation",0.25802,0.01226,0,0
"1714","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Plantation",0.25802,0.01226,0,0
"1715","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Plantation",0.25802,0.01226,0,0
"1716","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Plantation",0.2441,0.0116,-0.01392,-0.00066
"1717","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Plantation",0.2441,0.0116,0,0
"1718","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Plantation",0.2441,0.0116,0,0
"1719","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Plantation",0.2441,0.0116,0,0
"1720","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Plantation",0.22214,0.01055,-0.02196,-0.00104
"1721","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Plantation",0.29352,0.01394,0.07138,0.00339
"1722","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Rainforest and Scrubs",1230.43086,58.45146,0,0
"1723","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Rainforest and Scrubs",1148.50258,54.55947,-81.92828,-3.89199
"1724","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Rainforest and Scrubs",1148.10299,54.54049,-0.39959,-0.01898
"1725","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Rainforest and Scrubs",1148.10299,54.54049,0,0
"1726","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Rainforest and Scrubs",1148.0984,54.54027,-0.00458,-0.00022
"1727","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Rainforest and Scrubs",1148.07779,54.53929,-0.02062,-0.00098
"1728","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Rainforest and Scrubs",1148.03357,54.53719,-0.04422,-0.0021
"1729","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Rainforest and Scrubs",1147.90327,54.531,-0.13029,-0.00619
"1730","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Rainforest and Scrubs",1147.90327,54.531,0,0
"1731","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Rainforest and Scrubs",1147.90327,54.531,0,0
"1732","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Rainforest and Scrubs",1147.83549,54.52778,-0.06778,-0.00322
"1733","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Rainforest and Scrubs",1147.81304,54.52671,-0.02245,-0.00107
"1734","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Rainforest and Scrubs",1147.81304,54.52671,0,0
"1735","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Rainforest and Scrubs",1147.78885,54.52556,-0.02419,-0.00115
"1736","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Rainforest and Scrubs",1147.73929,54.52321,-0.04956,-0.00235
"1737","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Rainforest and Scrubs",1147.71645,54.52212,-0.02284,-0.00108
"1738","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Rainforest and Scrubs",1147.46468,54.51016,-0.25177,-0.01196
"1739","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1740","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1741","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1742","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1743","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1744","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1745","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1746","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1747","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1748","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1749","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1750","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1751","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1752","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1753","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1754","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1755","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Tussock Grasslands",0.41254,0.0196,0,0
"1756","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Water",9.21571,0.43779,0,0
"1757","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Water",9.30888,0.44222,0.09317,0.00443
"1758","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Water",9.30888,0.44222,0,0
"1759","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Water",9.30888,0.44222,0,0
"1760","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Water",9.30888,0.44222,0,0
"1761","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Water",9.30888,0.44222,0,0
"1762","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Water",9.30888,0.44222,0,0
"1763","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Water",9.30888,0.44222,0,0
"1764","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Water",9.30888,0.44222,0,0
"1765","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Water",9.30888,0.44222,0,0
"1766","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Water",9.31078,0.44231,0.0019,0.00009
"1767","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Water",9.32231,0.44286,0.01153,0.00055
"1768","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Water",9.32231,0.44286,0,0
"1769","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Water",9.32231,0.44286,0,0
"1770","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Water",9.32231,0.44286,0,0
"1771","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Water",9.32231,0.44286,0,0
"1772","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Water",9.32077,0.44278,-0.00154,-0.00007
"1773","Wet Tropics","Daintree","Daintree","pre_clear",2105.0472,"Wetlands",0.88128,0.04186,0,0
"1774","Wet Tropics","Daintree","Daintree","remnant_1997",2105.0472,"Wetlands",0.84934,0.04035,-0.03193,-0.00152
"1775","Wet Tropics","Daintree","Daintree","remnant_1999",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1776","Wet Tropics","Daintree","Daintree","remnant_2000",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1777","Wet Tropics","Daintree","Daintree","remnant_2001",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1778","Wet Tropics","Daintree","Daintree","remnant_2003",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1779","Wet Tropics","Daintree","Daintree","remnant_2005",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1780","Wet Tropics","Daintree","Daintree","remnant_2006",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1781","Wet Tropics","Daintree","Daintree","remnant_2006b",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1782","Wet Tropics","Daintree","Daintree","remnant_2007",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1783","Wet Tropics","Daintree","Daintree","remnant_2009",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1784","Wet Tropics","Daintree","Daintree","remnant_2011",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1785","Wet Tropics","Daintree","Daintree","remnant_2013",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1786","Wet Tropics","Daintree","Daintree","remnant_2015",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1787","Wet Tropics","Daintree","Daintree","remnant_2017",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1788","Wet Tropics","Daintree","Daintree","remnant_2019",2105.0472,"Wetlands",0.84934,0.04035,0,0
"1789","Wet Tropics","Daintree","Daintree","remnant_2021",2105.0472,"Wetlands",0.84585,0.04018,-0.00349,-0.00017
"1790","Mackay Whitsunday Isaac","Don","Don","pre_clear",3746.90336,"Acacia Dominated",6.41626,0.17124,0,0
"1791","Mackay Whitsunday Isaac","Don","Don","remnant_1997",3746.90336,"Acacia Dominated",2.97132,0.0793,-3.44494,-0.09194
"1792","Mackay Whitsunday Isaac","Don","Don","remnant_1999",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1793","Mackay Whitsunday Isaac","Don","Don","remnant_2000",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1794","Mackay Whitsunday Isaac","Don","Don","remnant_2001",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1795","Mackay Whitsunday Isaac","Don","Don","remnant_2003",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1796","Mackay Whitsunday Isaac","Don","Don","remnant_2005",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1797","Mackay Whitsunday Isaac","Don","Don","remnant_2006",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1798","Mackay Whitsunday Isaac","Don","Don","remnant_2006b",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1799","Mackay Whitsunday Isaac","Don","Don","remnant_2007",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1800","Mackay Whitsunday Isaac","Don","Don","remnant_2009",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1801","Mackay Whitsunday Isaac","Don","Don","remnant_2011",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1802","Mackay Whitsunday Isaac","Don","Don","remnant_2013",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1803","Mackay Whitsunday Isaac","Don","Don","remnant_2015",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1804","Mackay Whitsunday Isaac","Don","Don","remnant_2017",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1805","Mackay Whitsunday Isaac","Don","Don","remnant_2019",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1806","Mackay Whitsunday Isaac","Don","Don","remnant_2021",3746.90336,"Acacia Dominated",2.97132,0.0793,0,0
"1807","Mackay Whitsunday Isaac","Don","Don","pre_clear",3746.90336,"Eucalypt Variations",3069.53283,81.92186,0,0
