"region","basin","sub_basin","year","total_surveyed_area","vegetation","area","veg_percent_of_total_area","y_on_y_veg_area_change","y_on_y_veg_percent_change","standardised_score"
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",208.57904,"Mangroves and Saltmarshes Combined",13357,64.03802,-1,-0.01,79
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",208.57904,"Mangroves and Saltmarshes Combined",13357.6,64.0409,0.6,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",208.57904,"Mangroves and Saltmarshes Combined",13357.8,64.04192,0.2,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",208.57904,"Mangroves and Saltmarshes Combined",13352.9,64.0182,-4.9,-0.04,73
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",208.57904,"Mangroves and Saltmarshes Combined",13352.8,64.01772,-0.1,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",208.57904,"Mangroves and Saltmarshes Combined",13352.4,64.01625,-0.3,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",208.57904,"Mangroves and Saltmarshes Combined",13353.5,64.02113,1,0.01,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",208.57904,"Mangroves and Saltmarshes Combined",13353.4,64.02076,-0.1,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",208.57904,"Mangroves and Saltmarshes Combined",13353.6,64.02162,0.2,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",208.54438,"Mangroves and Saltmarshes Combined",13343.5,63.98391,-10.1,-0.08,65
"Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",208.57904,"Non-Remnant Vegetation",0,0,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",208.57904,"Non-Remnant Vegetation",3254,15.60093,3254,100,99
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",208.57904,"Non-Remnant Vegetation",3285.1,15.75001,31.1,0.96,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",208.57904,"Non-Remnant Vegetation",3346.9,16.04609,61.8,1.88,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",208.57904,"Non-Remnant Vegetation",3358.8,16.10306,11.9,0.36,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",208.57904,"Non-Remnant Vegetation",3371.9,16.16629,13.2,0.39,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",208.57904,"Non-Remnant Vegetation",3383.3,16.22059,11.3,0.34,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",208.57904,"Non-Remnant Vegetation",3383.9,16.22365,0.6,0.02,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",208.57904,"Non-Remnant Vegetation",3383.9,16.22365,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",208.57904,"Non-Remnant Vegetation",3384.9,16.22861,1,0.03,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",208.57904,"Non-Remnant Vegetation",3397.7,16.28965,12.7,0.38,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",208.57904,"Non-Remnant Vegetation",3397.8,16.29008,0.1,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",208.57904,"Non-Remnant Vegetation",3404.3,16.32141,6.5,0.19,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",208.57904,"Non-Remnant Vegetation",3404.3,16.32141,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",208.57904,"Non-Remnant Vegetation",3404.3,16.32141,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",208.57904,"Non-Remnant Vegetation",3400.5,16.3034,-3.8,-0.11,60
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",208.54438,"Non-Remnant Vegetation",3411.2,16.35739,10.7,0.31,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",208.57904,"Other Vegetation",4973.4,23.84442,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",208.57904,"Other Vegetation",2065.6,9.90304,-2907.9,-58.47,8
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",208.57904,"Other Vegetation",2041.7,9.78858,-23.9,-1.16,35
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",208.57904,"Other Vegetation",1980.9,9.49699,-60.8,-2.98,21
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",208.57904,"Other Vegetation",1974.6,9.46672,-6.3,-0.32,50
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",208.57904,"Other Vegetation",1966.2,9.42654,-8.4,-0.42,44
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",208.57904,"Other Vegetation",1958.1,9.38784,-8.1,-0.41,45
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",208.57904,"Other Vegetation",1956.9,9.38212,-1.2,-0.06,68
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",208.57904,"Other Vegetation",1956.9,9.38212,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",208.57904,"Other Vegetation",1954.4,9.37022,-2.5,-0.13,60
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",208.57904,"Other Vegetation",1943.6,9.31808,-10.9,-0.56,40
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",208.57904,"Other Vegetation",1943.4,9.31744,-0.1,-0.01,79
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",208.57904,"Other Vegetation",1937.6,9.28945,-5.8,-0.3,51
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",208.57904,"Other Vegetation",1937.6,9.28945,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",208.57904,"Other Vegetation",1936,9.28195,-1.6,-0.08,64
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",208.57904,"Other Vegetation",1939.5,9.29845,3.4,0.18,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",208.54438,"Other Vegetation",1935.5,9.28085,-4,-0.21,56
"Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",208.57904,"Saltmarshes",3171.6,15.20571,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",208.57904,"Saltmarshes",2933.7,14.06511,-237.9,-7.5,19
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",208.57904,"Saltmarshes",2931.7,14.05544,-2,-0.07,67
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",208.57904,"Saltmarshes",2931.7,14.05548,0,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",208.57904,"Saltmarshes",2929.6,14.04559,-2.1,-0.07,66
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",208.57904,"Saltmarshes",2926.8,14.03213,-2.8,-0.1,61
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",208.57904,"Saltmarshes",2926.6,14.03126,-0.2,-0.01,79
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",208.57904,"Saltmarshes",2926.6,14.03126,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",208.57904,"Saltmarshes",2926.6,14.03126,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",208.57904,"Saltmarshes",2926.6,14.03131,0,0,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",208.57904,"Saltmarshes",2925.7,14.0269,-0.9,-0.03,74
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",208.57904,"Saltmarshes",2925.7,14.0269,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",208.57904,"Saltmarshes",2925.3,14.02495,-0.4,-0.01,78
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",208.57904,"Saltmarshes",2925.3,14.02495,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",208.57904,"Saltmarshes",2925.2,14.02458,-0.1,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",208.57904,"Saltmarshes",2925.2,14.02441,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",208.54438,"Saltmarshes",2917,13.98756,-8.2,-0.28,52
"Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",208.57904,"Water",2236.1,10.72076,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",208.57904,"Water",2161.9,10.3649,-74.2,-3.32,20
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",208.57904,"Water",2166.9,10.3891,5,0.23,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",208.57904,"Water",2166.9,10.3891,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",208.57904,"Water",2166.7,10.38803,-0.2,-0.01,78
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",208.57904,"Water",2166.7,10.38803,0,0,80
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",208.57904,"Water",2158.6,10.34891,-8.2,-0.38,47
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",208.57904,"Water",2160.1,10.35621,1.5,0.07,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",208.57904,"Water",2159.5,10.35333,-0.6,-0.03,75
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",208.57904,"Water",2160.7,10.35925,1.2,0.06,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",208.57904,"Water",2163.8,10.37408,3.1,0.14,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",208.57904,"Water",2164,10.37476,0.1,0.01,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",208.57904,"Water",2163.6,10.37289,-0.4,-0.02,77
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",208.57904,"Water",2162.5,10.36801,-1,-0.05,71
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",208.57904,"Water",2164.2,10.37588,1.6,0.08,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",208.57904,"Water",2164.3,10.37653,0.1,0.01,81
"Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",208.54438,"Water",2164.2,10.37785,-0.1,0,80
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Mangroves",136.7,22.97104,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Mangroves",135.6,22.78408,-1.1,-0.81,38
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Mangroves",135.6,22.78408,0,0,80
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Mangroves and Saltmarshes Combined",138.9,23.33996,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,-2.6,-1.86,30
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Mangroves and Saltmarshes Combined",136.3,22.90632,0,0,80
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Non-Remnant Vegetation",77.7,13.05787,77.7,100,99
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Non-Remnant Vegetation",77.7,13.05787,0,0,80
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Other Vegetation",428.9,72.07324,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Other Vegetation",353.6,59.40912,-75.4,-17.57,17
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Other Vegetation",353.6,59.40912,0,0,80
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Saltmarshes",2.2,0.36892,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Saltmarshes",0.7,0.12224,-1.5,-66.87,7
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Saltmarshes",0.7,0.12224,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Saltmarshes",0.7,0.12224,0,0,81
"Dry Tropics","Black","Palm Islands","pre_clear",5.95115,"Water",27.3,4.5868,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_1997",5.95115,"Water",27.5,4.62668,0.2,0.87,81
"Dry Tropics","Black","Palm Islands","remnant_1999",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2000",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2001",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2003",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2005",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2006b",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2007",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2009",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2011",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2013",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2015",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2017",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2019",5.95115,"Water",27.5,4.62668,0,0,80
"Dry Tropics","Black","Palm Islands","remnant_2021",5.95115,"Water",27.5,4.62668,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","pre_clear",21.29709,"Mangroves",799.6,37.54708,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_1997",21.29709,"Mangroves",650.7,30.55388,-148.9,-18.63,17
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_1999",21.29709,"Mangroves",650.7,30.55388,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2000",21.29709,"Mangroves",648.8,30.46203,-2,-0.3,51
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2001",21.29709,"Mangroves",648.8,30.46203,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2003",21.29709,"Mangroves",648.6,30.45431,-0.2,-0.03,75
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2005",21.29709,"Mangroves",648.6,30.45431,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2006",21.29709,"Mangroves",648.6,30.45431,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2006b",21.29709,"Mangroves",648.6,30.45431,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2007",21.29709,"Mangroves",648.6,30.45431,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2009",21.29709,"Mangroves",644.2,30.24711,-4.4,-0.68,39
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2011",21.29709,"Mangroves",644.2,30.24711,0,0,80
"Mackay Whitsunday Isaac","Pioneer","Pioneer","remnant_2013",21.29709,"Mangroves",642.9,30.18902,-1.2,-0.19,56
