Region,n3_sst_1,LayerName,MonthlyMeanSst,LayerDate,Year,Month,Fyear,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
Wet Tropics,28.63907814025879,n3_sst_84,27.7,1991-12-31T12:00:00Z,1991,Dec,1992,26.1,26.4,28.1,20,9.7,-0.3,-0.4,98.9,98.6
Wet Tropics,28.63907814025879,n3_sst_85,27.9,1992-01-31T12:00:00Z,1992,Jan,1992,26.1,26.4,28.8,0,9.7,-0.3,-0.9,98.9,96.9
Wet Tropics,28.63907814025879,n3_sst_86,28.4,1992-02-29T12:00:00Z,1992,Feb,1992,26.1,26.4,29,6.7,9.7,-0.3,-0.6,98.9,97.9
Wet Tropics,28.63907814025879,n3_sst_87,28.8,1992-03-31T12:00:00Z,1992,Mar,1992,26.1,26.4,28.4,76.7,9.7,-0.3,0.4,98.9,101.4
Wet Tropics,28.63907814025879,n3_sst_88,27.4,1992-04-30T12:00:00Z,1992,Apr,1992,26.1,26.4,27.3,50,9.7,-0.3,0.1,98.9,100.4
Wet Tropics,28.63907814025879,n3_sst_89,25.8,1992-05-31T12:00:00Z,1992,May,1992,26.1,26.4,25.9,30,9.7,-0.3,-0.1,98.9,99.6
Wet Tropics,28.63907814025879,n3_sst_90,24.1,1992-06-30T12:00:00Z,1992,Jun,1992,26.1,26.4,24.6,23.3,9.7,-0.3,-0.5,98.9,98
Wet Tropics,28.63907814025879,n3_sst_91,23.4,1992-07-31T12:00:00Z,1992,Jul,1993,26,26.4,23.8,23.3,6.5,-0.4,-0.4,98.5,98.3
Wet Tropics,28.63907814025879,n3_sst_92,23.3,1992-08-31T12:00:00Z,1992,Aug,1993,26,26.4,23.8,13.3,6.5,-0.4,-0.5,98.5,97.9
Wet Tropics,28.63907814025879,n3_sst_93,25.2,1992-09-30T12:00:00Z,1992,Sep,1993,26,26.4,24.6,86.7,6.5,-0.4,0.6,98.5,102.4
Wet Tropics,28.63907814025879,n3_sst_94,25.4,1992-10-31T12:00:00Z,1992,Oct,1993,26,26.4,25.8,16.7,6.5,-0.4,-0.4,98.5,98.4
Wet Tropics,28.63907814025879,n3_sst_95,26.5,1992-11-30T12:00:00Z,1992,Nov,1993,26,26.4,27,3.3,6.5,-0.4,-0.5,98.5,98.1
Wet Tropics,28.63907814025879,n3_sst_96,27.8,1992-12-31T12:00:00Z,1992,Dec,1993,26,26.4,28.1,23.3,6.5,-0.4,-0.3,98.5,98.9
Wet Tropics,28.63907814025879,n3_sst_97,28,1993-01-31T12:00:00Z,1993,Jan,1993,26,26.4,28.8,6.7,6.5,-0.4,-0.8,98.5,97.2
Wet Tropics,28.63907814025879,n3_sst_98,27.8,1993-02-28T12:00:00Z,1993,Feb,1993,26,26.4,29,0,6.5,-0.4,-1.2,98.5,95.9
Wet Tropics,28.63907814025879,n3_sst_99,28.2,1993-03-31T12:00:00Z,1993,Mar,1993,26,26.4,28.4,26.7,6.5,-0.4,-0.2,98.5,99.3
Wet Tropics,28.63907814025879,n3_sst_100,27,1993-04-30T12:00:00Z,1993,Apr,1993,26,26.4,27.3,20,6.5,-0.4,-0.3,98.5,98.9
Wet Tropics,28.63907814025879,n3_sst_101,25.3,1993-05-31T12:00:00Z,1993,May,1993,26,26.4,25.9,16.7,6.5,-0.4,-0.6,98.5,97.7
Wet Tropics,28.63907814025879,n3_sst_102,24,1993-06-30T12:00:00Z,1993,Jun,1993,26,26.4,24.6,20,6.5,-0.4,-0.6,98.5,97.6
Wet Tropics,28.63907814025879,n3_sst_103,23.9,1993-07-31T12:00:00Z,1993,Jul,1994,26.2,26.4,23.8,53.3,19.4,-0.2,0.1,99.2,100.4
Wet Tropics,28.63907814025879,n3_sst_104,24.3,1993-08-31T12:00:00Z,1993,Aug,1994,26.2,26.4,23.8,73.3,19.4,-0.2,0.5,99.2,102.1
Wet Tropics,28.63907814025879,n3_sst_105,24.4,1993-09-30T12:00:00Z,1993,Sep,1994,26.2,26.4,24.6,40,19.4,-0.2,-0.2,99.2,99.2
Wet Tropics,28.63907814025879,n3_sst_106,25.4,1993-10-31T12:00:00Z,1993,Oct,1994,26.2,26.4,25.8,16.7,19.4,-0.2,-0.4,99.2,98.4
Wet Tropics,28.63907814025879,n3_sst_107,27.3,1993-11-30T12:00:00Z,1993,Nov,1994,26.2,26.4,27,63.3,19.4,-0.2,0.3,99.2,101.1
Wet Tropics,28.63907814025879,n3_sst_108,27.3,1993-12-31T12:00:00Z,1993,Dec,1994,26.2,26.4,28.1,10,19.4,-0.2,-0.8,99.2,97.2
Wet Tropics,28.63907814025879,n3_sst_109,29.3,1994-01-31T12:00:00Z,1994,Jan,1994,26.2,26.4,28.8,90,19.4,-0.2,0.5,99.2,101.7
Wet Tropics,28.63907814025879,n3_sst_110,29,1994-02-28T12:00:00Z,1994,Feb,1994,26.2,26.4,29,36.7,19.4,-0.2,0,99.2,100
Wet Tropics,28.63907814025879,n3_sst_111,28.4,1994-03-31T12:00:00Z,1994,Mar,1994,26.2,26.4,28.4,33.3,19.4,-0.2,0,99.2,100
Wet Tropics,28.63907814025879,n3_sst_112,26.7,1994-04-30T12:00:00Z,1994,Apr,1994,26.2,26.4,27.3,10,19.4,-0.2,-0.6,99.2,97.8
Wet Tropics,28.63907814025879,n3_sst_113,25.1,1994-05-31T12:00:00Z,1994,May,1994,26.2,26.4,25.9,6.7,19.4,-0.2,-0.8,99.2,96.9
Wet Tropics,28.63907814025879,n3_sst_114,23.8,1994-06-30T12:00:00Z,1994,Jun,1994,26.2,26.4,24.6,6.7,19.4,-0.2,-0.8,99.2,96.7
Wet Tropics,28.63907814025879,n3_sst_115,23.6,1994-07-31T12:00:00Z,1994,Jul,1995,26.2,26.4,23.8,36.7,19.4,-0.2,-0.2,99.2,99.2
Wet Tropics,28.63907814025879,n3_sst_116,23,1994-08-31T12:00:00Z,1994,Aug,1995,26.2,26.4,23.8,6.7,19.4,-0.2,-0.8,99.2,96.6
Wet Tropics,28.63907814025879,n3_sst_117,23.8,1994-09-30T12:00:00Z,1994,Sep,1995,26.2,26.4,24.6,0,19.4,-0.2,-0.8,99.2,96.7
Wet Tropics,28.63907814025879,n3_sst_118,25.4,1994-10-31T12:00:00Z,1994,Oct,1995,26.2,26.4,25.8,16.7,19.4,-0.2,-0.4,99.2,98.4
Wet Tropics,28.63907814025879,n3_sst_119,26.9,1994-11-30T12:00:00Z,1994,Nov,1995,26.2,26.4,27,36.7,19.4,-0.2,-0.1,99.2,99.6
Wet Tropics,28.63907814025879,n3_sst_120,27.5,1994-12-31T12:00:00Z,1994,Dec,1995,26.2,26.4,28.1,16.7,19.4,-0.2,-0.6,99.2,97.9
Wet Tropics,28.63907814025879,n3_sst_121,28.5,1995-01-31T12:00:00Z,1995,Jan,1995,26.2,26.4,28.8,26.7,19.4,-0.2,-0.3,99.2,99
Wet Tropics,28.63907814025879,n3_sst_122,29.6,1995-02-28T12:00:00Z,1995,Feb,1995,26.2,26.4,29,90,19.4,-0.2,0.6,99.2,102.1
Wet Tropics,28.63907814025879,n3_sst_123,28.1,1995-03-31T12:00:00Z,1995,Mar,1995,26.2,26.4,28.4,16.7,19.4,-0.2,-0.3,99.2,98.9
Wet Tropics,28.63907814025879,n3_sst_124,27.6,1995-04-30T12:00:00Z,1995,Apr,1995,26.2,26.4,27.3,63.3,19.4,-0.2,0.3,99.2,101.1
Wet Tropics,28.63907814025879,n3_sst_125,26.3,1995-05-31T12:00:00Z,1995,May,1995,26.2,26.4,25.9,76.7,19.4,-0.2,0.4,99.2,101.5
Wet Tropics,28.63907814025879,n3_sst_126,24.6,1995-06-30T12:00:00Z,1995,Jun,1995,26.2,26.4,24.6,43.3,19.4,-0.2,0,99.2,100
Wet Tropics,28.63907814025879,n3_sst_127,23.8,1995-07-31T12:00:00Z,1995,Jul,1996,26.4,26.4,23.8,46.7,38.8,0,0,100,100
Wet Tropics,28.63907814025879,n3_sst_128,23.1,1995-08-31T12:00:00Z,1995,Aug,1996,26.4,26.4,23.8,10,38.8,0,-0.7,100,97.1
Wet Tropics,28.63907814025879,n3_sst_129,24,1995-09-30T12:00:00Z,1995,Sep,1996,26.4,26.4,24.6,10,38.8,0,-0.6,100,97.6
Wet Tropics,28.63907814025879,n3_sst_130,25.3,1995-10-31T12:00:00Z,1995,Oct,1996,26.4,26.4,25.8,10,38.8,0,-0.5,100,98.1
Wet Tropics,28.63907814025879,n3_sst_131,27.4,1995-11-30T12:00:00Z,1995,Nov,1996,26.4,26.4,27,73.3,38.8,0,0.4,100,101.5
Wet Tropics,28.63907814025879,n3_sst_132,28.3,1995-12-31T12:00:00Z,1995,Dec,1996,26.4,26.4,28.1,53.3,38.8,0,0.2,100,100.7
Wet Tropics,28.63907814025879,n3_sst_133,28.6,1996-01-31T12:00:00Z,1996,Jan,1996,26.4,26.4,28.8,33.3,38.8,0,-0.2,100,99.3
Wet Tropics,28.63907814025879,n3_sst_134,29,1996-02-29T12:00:00Z,1996,Feb,1996,26.4,26.4,29,36.7,38.8,0,0,100,100
Wet Tropics,28.63907814025879,n3_sst_135,28.1,1996-03-31T12:00:00Z,1996,Mar,1996,26.4,26.4,28.4,16.7,38.8,0,-0.3,100,98.9
Wet Tropics,28.63907814025879,n3_sst_136,27.8,1996-04-30T12:00:00Z,1996,Apr,1996,26.4,26.4,27.3,83.3,38.8,0,0.5,100,101.8
Wet Tropics,28.63907814025879,n3_sst_137,26.8,1996-05-31T12:00:00Z,1996,May,1996,26.4,26.4,25.9,93.3,38.8,0,0.9,100,103.5
Wet Tropics,28.63907814025879,n3_sst_138,25,1996-06-30T12:00:00Z,1996,Jun,1996,26.4,26.4,24.6,73.3,38.8,0,0.4,100,101.6
Wet Tropics,28.63907814025879,n3_sst_139,24.3,1996-07-31T12:00:00Z,1996,Jul,1997,26.1,26.4,23.8,80,9.7,-0.3,0.5,98.9,102.1
Wet Tropics,28.63907814025879,n3_sst_140,24.2,1996-08-31T12:00:00Z,1996,Aug,1997,26.1,26.4,23.8,66.7,9.7,-0.3,0.4,98.9,101.7
Wet Tropics,28.63907814025879,n3_sst_141,24.5,1996-09-30T12:00:00Z,1996,Sep,1997,26.1,26.4,24.6,46.7,9.7,-0.3,-0.1,98.9,99.6
Wet Tropics,28.63907814025879,n3_sst_142,25.9,1996-10-31T12:00:00Z,1996,Oct,1997,26.1,26.4,25.8,60,9.7,-0.3,0.1,98.9,100.4
Wet Tropics,28.63907814025879,n3_sst_143,26.8,1996-11-30T12:00:00Z,1996,Nov,1997,26.1,26.4,27,30,9.7,-0.3,-0.2,98.9,99.3
Wet Tropics,28.63907814025879,n3_sst_144,28.3,1996-12-31T12:00:00Z,1996,Dec,1997,26.1,26.4,28.1,53.3,9.7,-0.3,0.2,98.9,100.7
Wet Tropics,28.63907814025879,n3_sst_145,28.5,1997-01-31T12:00:00Z,1997,Jan,1997,26.1,26.4,28.8,26.7,9.7,-0.3,-0.3,98.9,99
Wet Tropics,28.63907814025879,n3_sst_146,28.5,1997-02-28T12:00:00Z,1997,Feb,1997,26.1,26.4,29,10,9.7,-0.3,-0.5,98.9,98.3
Wet Tropics,28.63907814025879,n3_sst_147,27.6,1997-03-31T12:00:00Z,1997,Mar,1997,26.1,26.4,28.4,3.3,9.7,-0.3,-0.8,98.9,97.2
Wet Tropics,28.63907814025879,n3_sst_148,25.8,1997-04-30T12:00:00Z,1997,Apr,1997,26.1,26.4,27.3,0,9.7,-0.3,-1.5,98.9,94.5
Wet Tropics,28.63907814025879,n3_sst_149,24.8,1997-05-31T12:00:00Z,1997,May,1997,26.1,26.4,25.9,3.3,9.7,-0.3,-1.1,98.9,95.8
Wet Tropics,28.63907814025879,n3_sst_150,23.8,1997-06-30T12:00:00Z,1997,Jun,1997,26.1,26.4,24.6,6.7,9.7,-0.3,-0.8,98.9,96.7
Wet Tropics,28.63907814025879,n3_sst_151,22.8,1997-07-31T12:00:00Z,1997,Jul,1998,26.4,26.4,23.8,0,38.8,0,-1,100,95.8
Wet Tropics,28.63907814025879,n3_sst_152,23.3,1997-08-31T12:00:00Z,1997,Aug,1998,26.4,26.4,23.8,13.3,38.8,0,-0.5,100,97.9
Wet Tropics,28.63907814025879,n3_sst_153,24.2,1997-09-30T12:00:00Z,1997,Sep,1998,26.4,26.4,24.6,20,38.8,0,-0.4,100,98.4
Wet Tropics,28.63907814025879,n3_sst_154,25.4,1997-10-31T12:00:00Z,1997,Oct,1998,26.4,26.4,25.8,16.7,38.8,0,-0.4,100,98.4
Wet Tropics,28.63907814025879,n3_sst_155,26.5,1997-11-30T12:00:00Z,1997,Nov,1998,26.4,26.4,27,3.3,38.8,0,-0.5,100,98.1
Wet Tropics,28.63907814025879,n3_sst_156,28.2,1997-12-31T12:00:00Z,1997,Dec,1998,26.4,26.4,28.1,43.3,38.8,0,0.1,100,100.4
Wet Tropics,28.63907814025879,n3_sst_157,28.4,1998-01-31T12:00:00Z,1998,Jan,1998,26.4,26.4,28.8,16.7,38.8,0,-0.4,100,98.6
Wet Tropics,28.63907814025879,n3_sst_158,29.4,1998-02-28T12:00:00Z,1998,Feb,1998,26.4,26.4,29,76.7,38.8,0,0.4,100,101.4
Wet Tropics,28.63907814025879,n3_sst_159,28.4,1998-03-31T12:00:00Z,1998,Mar,1998,26.4,26.4,28.4,33.3,38.8,0,0,100,100
Wet Tropics,28.63907814025879,n3_sst_160,27.8,1998-04-30T12:00:00Z,1998,Apr,1998,26.4,26.4,27.3,83.3,38.8,0,0.5,100,101.8
Wet Tropics,28.63907814025879,n3_sst_161,26.8,1998-05-31T12:00:00Z,1998,May,1998,26.4,26.4,25.9,93.3,38.8,0,0.9,100,103.5
Wet Tropics,28.63907814025879,n3_sst_162,25.3,1998-06-30T12:00:00Z,1998,Jun,1998,26.4,26.4,24.6,93.3,38.8,0,0.7,100,102.8
Wet Tropics,28.63907814025879,n3_sst_163,24.3,1998-07-31T12:00:00Z,1998,Jul,1999,26.7,26.4,23.8,80,77.6,0.3,0.5,101.1,102.1
Wet Tropics,28.63907814025879,n3_sst_164,24.6,1998-08-31T12:00:00Z,1998,Aug,1999,26.7,26.4,23.8,90,77.6,0.3,0.8,101.1,103.4
Wet Tropics,28.63907814025879,n3_sst_165,25.7,1998-09-30T12:00:00Z,1998,Sep,1999,26.7,26.4,24.6,96.7,77.6,0.3,1.1,101.1,104.5
Wet Tropics,28.63907814025879,n3_sst_166,27,1998-10-31T12:00:00Z,1998,Oct,1999,26.7,26.4,25.8,100,77.6,0.3,1.2,101.1,104.7
Wet Tropics,28.63907814025879,n3_sst_167,27.8,1998-11-30T12:00:00Z,1998,Nov,1999,26.7,26.4,27,100,77.6,0.3,0.8,101.1,103
Wet Tropics,28.63907814025879,n3_sst_168,28.5,1998-12-31T12:00:00Z,1998,Dec,1999,26.7,26.4,28.1,66.7,77.6,0.3,0.4,101.1,101.4
Wet Tropics,28.63907814025879,n3_sst_169,29.1,1999-01-31T12:00:00Z,1999,Jan,1999,26.7,26.4,28.8,60,77.6,0.3,0.3,101.1,101
Wet Tropics,28.63907814025879,n3_sst_170,28.6,1999-02-28T12:00:00Z,1999,Feb,1999,26.7,26.4,29,20,77.6,0.3,-0.4,101.1,98.6
Wet Tropics,28.63907814025879,n3_sst_171,28.4,1999-03-31T12:00:00Z,1999,Mar,1999,26.7,26.4,28.4,33.3,77.6,0.3,0,101.1,100
Wet Tropics,28.63907814025879,n3_sst_172,27.1,1999-04-30T12:00:00Z,1999,Apr,1999,26.7,26.4,27.3,30,77.6,0.3,-0.2,101.1,99.3
Wet Tropics,28.63907814025879,n3_sst_173,25.1,1999-05-31T12:00:00Z,1999,May,1999,26.7,26.4,25.9,6.7,77.6,0.3,-0.8,101.1,96.9
Wet Tropics,28.63907814025879,n3_sst_174,24.6,1999-06-30T12:00:00Z,1999,Jun,1999,26.7,26.4,24.6,43.3,77.6,0.3,0,101.1,100
Wet Tropics,28.63907814025879,n3_sst_175,23.6,1999-07-31T12:00:00Z,1999,Jul,2000,25.9,26.4,23.8,36.7,3.2,-0.5,-0.2,98.1,99.2
Wet Tropics,28.63907814025879,n3_sst_176,22.9,1999-08-31T12:00:00Z,1999,Aug,2000,25.9,26.4,23.8,0,3.2,-0.5,-0.9,98.1,96.2
Wet Tropics,28.63907814025879,n3_sst_177,24.2,1999-09-30T12:00:00Z,1999,Sep,2000,25.9,26.4,24.6,20,3.2,-0.5,-0.4,98.1,98.4
Wet Tropics,28.63907814025879,n3_sst_178,25.6,1999-10-31T12:00:00Z,1999,Oct,2000,25.9,26.4,25.8,40,3.2,-0.5,-0.2,98.1,99.2
Wet Tropics,28.63907814025879,n3_sst_179,26.8,1999-11-30T12:00:00Z,1999,Nov,2000,25.9,26.4,27,30,3.2,-0.5,-0.2,98.1,99.3
Wet Tropics,28.63907814025879,n3_sst_180,27.1,1999-12-31T12:00:00Z,1999,Dec,2000,25.9,26.4,28.1,0,3.2,-0.5,-1,98.1,96.4
Wet Tropics,28.63907814025879,n3_sst_181,28.3,2000-01-31T12:00:00Z,2000,Jan,2000,25.9,26.4,28.8,10,3.2,-0.5,-0.5,98.1,98.3
Wet Tropics,28.63907814025879,n3_sst_182,28.3,2000-02-29T12:00:00Z,2000,Feb,2000,25.9,26.4,29,3.3,3.2,-0.5,-0.7,98.1,97.6
Wet Tropics,28.63907814025879,n3_sst_183,27.6,2000-03-31T12:00:00Z,2000,Mar,2000,25.9,26.4,28.4,3.3,3.2,-0.5,-0.8,98.1,97.2
Wet Tropics,28.63907814025879,n3_sst_184,27,2000-04-30T12:00:00Z,2000,Apr,2000,25.9,26.4,27.3,20,3.2,-0.5,-0.3,98.1,98.9
Wet Tropics,28.63907814025879,n3_sst_185,25.6,2000-05-31T12:00:00Z,2000,May,2000,25.9,26.4,25.9,23.3,3.2,-0.5,-0.3,98.1,98.8
Wet Tropics,28.63907814025879,n3_sst_186,23.5,2000-06-30T12:00:00Z,2000,Jun,2000,25.9,26.4,24.6,3.3,3.2,-0.5,-1.1,98.1,95.5
Wet Tropics,28.63907814025879,n3_sst_187,23.1,2000-07-31T12:00:00Z,2000,Jul,2001,26.3,26.4,23.8,6.7,29.1,-0.1,-0.7,99.6,97.1
Wet Tropics,28.63907814025879,n3_sst_188,22.9,2000-08-31T12:00:00Z,2000,Aug,2001,26.3,26.4,23.8,0,29.1,-0.1,-0.9,99.6,96.2
Wet Tropics,28.63907814025879,n3_sst_189,24.4,2000-09-30T12:00:00Z,2000,Sep,2001,26.3,26.4,24.6,40,29.1,-0.1,-0.2,99.6,99.2
Wet Tropics,28.63907814025879,n3_sst_190,25.8,2000-10-31T12:00:00Z,2000,Oct,2001,26.3,26.4,25.8,50,29.1,-0.1,0,99.6,100
Wet Tropics,28.63907814025879,n3_sst_191,27.4,2000-11-30T12:00:00Z,2000,Nov,2001,26.3,26.4,27,73.3,29.1,-0.1,0.4,99.6,101.5
Wet Tropics,28.63907814025879,n3_sst_192,27.4,2000-12-31T12:00:00Z,2000,Dec,2001,26.3,26.4,28.1,13.3,29.1,-0.1,-0.7,99.6,97.5
Wet Tropics,28.63907814025879,n3_sst_193,27.9,2001-01-31T12:00:00Z,2001,Jan,2001,26.3,26.4,28.8,0,29.1,-0.1,-0.9,99.6,96.9
Wet Tropics,28.63907814025879,n3_sst_194,28.8,2001-02-28T12:00:00Z,2001,Feb,2001,26.3,26.4,29,30,29.1,-0.1,-0.2,99.6,99.3
Wet Tropics,28.63907814025879,n3_sst_195,29.1,2001-03-31T12:00:00Z,2001,Mar,2001,26.3,26.4,28.4,90,29.1,-0.1,0.7,99.6,102.5
Wet Tropics,28.63907814025879,n3_sst_196,27.1,2001-04-30T12:00:00Z,2001,Apr,2001,26.3,26.4,27.3,30,29.1,-0.1,-0.2,99.6,99.3
Wet Tropics,28.63907814025879,n3_sst_197,26.5,2001-05-31T12:00:00Z,2001,May,2001,26.3,26.4,25.9,86.7,29.1,-0.1,0.6,99.6,102.3
Wet Tropics,28.63907814025879,n3_sst_198,25,2001-06-30T12:00:00Z,2001,Jun,2001,26.3,26.4,24.6,73.3,29.1,-0.1,0.4,99.6,101.6
Wet Tropics,28.63907814025879,n3_sst_199,24.1,2001-07-31T12:00:00Z,2001,Jul,2002,26.6,26.4,23.8,70,61.5,0.2,0.3,100.8,101.3
Wet Tropics,28.63907814025879,n3_sst_200,23.7,2001-08-31T12:00:00Z,2001,Aug,2002,26.6,26.4,23.8,46.7,61.5,0.2,-0.1,100.8,99.6
Wet Tropics,28.63907814025879,n3_sst_201,24.6,2001-09-30T12:00:00Z,2001,Sep,2002,26.6,26.4,24.6,60,61.5,0.2,0,100.8,100
Wet Tropics,28.63907814025879,n3_sst_202,25.7,2001-10-31T12:00:00Z,2001,Oct,2002,26.6,26.4,25.8,43.3,61.5,0.2,-0.1,100.8,99.6
Wet Tropics,28.63907814025879,n3_sst_203,27.4,2001-11-30T12:00:00Z,2001,Nov,2002,26.6,26.4,27,73.3,61.5,0.2,0.4,100.8,101.5
Wet Tropics,28.63907814025879,n3_sst_204,28.8,2001-12-31T12:00:00Z,2001,Dec,2002,26.6,26.4,28.1,83.3,61.5,0.2,0.7,100.8,102.5
Wet Tropics,28.63907814025879,n3_sst_205,29.2,2002-01-31T12:00:00Z,2002,Jan,2002,26.6,26.4,28.8,73.3,61.5,0.2,0.4,100.8,101.4
Wet Tropics,28.63907814025879,n3_sst_206,29.4,2002-02-28T12:00:00Z,2002,Feb,2002,26.6,26.4,29,76.7,61.5,0.2,0.4,100.8,101.4
Wet Tropics,28.63907814025879,n3_sst_207,28.6,2002-03-31T12:00:00Z,2002,Mar,2002,26.6,26.4,28.4,60,61.5,0.2,0.2,100.8,100.7
Wet Tropics,28.63907814025879,n3_sst_208,27.3,2002-04-30T12:00:00Z,2002,Apr,2002,26.6,26.4,27.3,36.7,61.5,0.2,0,100.8,100
Wet Tropics,28.63907814025879,n3_sst_209,25.9,2002-05-31T12:00:00Z,2002,May,2002,26.6,26.4,25.9,43.3,61.5,0.2,0,100.8,100
Wet Tropics,28.63907814025879,n3_sst_210,24.9,2002-06-30T12:00:00Z,2002,Jun,2002,26.6,26.4,24.6,63.3,61.5,0.2,0.3,100.8,101.2
Wet Tropics,28.63907814025879,n3_sst_211,23.5,2002-07-31T12:00:00Z,2002,Jul,2003,26.4,26.4,23.8,33.3,38.8,0,-0.3,100,98.7
Wet Tropics,28.63907814025879,n3_sst_212,23.8,2002-08-31T12:00:00Z,2002,Aug,2003,26.4,26.4,23.8,53.3,38.8,0,0,100,100
Wet Tropics,28.63907814025879,n3_sst_213,24.5,2002-09-30T12:00:00Z,2002,Sep,2003,26.4,26.4,24.6,46.7,38.8,0,-0.1,100,99.6
Wet Tropics,28.63907814025879,n3_sst_214,25.3,2002-10-31T12:00:00Z,2002,Oct,2003,26.4,26.4,25.8,10,38.8,0,-0.5,100,98.1
Wet Tropics,28.63907814025879,n3_sst_215,26.5,2002-11-30T12:00:00Z,2002,Nov,2003,26.4,26.4,27,3.3,38.8,0,-0.5,100,98.1
Wet Tropics,28.63907814025879,n3_sst_216,27.9,2002-12-31T12:00:00Z,2002,Dec,2003,26.4,26.4,28.1,30,38.8,0,-0.2,100,99.3
Wet Tropics,28.63907814025879,n3_sst_217,28.4,2003-01-31T12:00:00Z,2003,Jan,2003,26.4,26.4,28.8,16.7,38.8,0,-0.4,100,98.6
Wet Tropics,28.63907814025879,n3_sst_218,29.2,2003-02-28T12:00:00Z,2003,Feb,2003,26.4,26.4,29,60,38.8,0,0.2,100,100.7
Wet Tropics,28.63907814025879,n3_sst_219,28.4,2003-03-31T12:00:00Z,2003,Mar,2003,26.4,26.4,28.4,33.3,38.8,0,0,100,100
Wet Tropics,28.63907814025879,n3_sst_220,27.6,2003-04-30T12:00:00Z,2003,Apr,2003,26.4,26.4,27.3,63.3,38.8,0,0.3,100,101.1
Wet Tropics,28.63907814025879,n3_sst_221,26.1,2003-05-31T12:00:00Z,2003,May,2003,26.4,26.4,25.9,56.7,38.8,0,0.2,100,100.8
Wet Tropics,28.63907814025879,n3_sst_222,25.2,2003-06-30T12:00:00Z,2003,Jun,2003,26.4,26.4,24.6,90,38.8,0,0.6,100,102.4
Wet Tropics,28.63907814025879,n3_sst_223,24.1,2003-07-31T12:00:00Z,2003,Jul,2004,26.5,26.4,23.8,70,51.8,0.1,0.3,100.4,101.3
Wet Tropics,28.63907814025879,n3_sst_224,23.9,2003-08-31T12:00:00Z,2003,Aug,2004,26.5,26.4,23.8,60,51.8,0.1,0.1,100.4,100.4
Wet Tropics,28.63907814025879,n3_sst_225,24.5,2003-09-30T12:00:00Z,2003,Sep,2004,26.5,26.4,24.6,46.7,51.8,0.1,-0.1,100.4,99.6
Wet Tropics,28.63907814025879,n3_sst_226,25.9,2003-10-31T12:00:00Z,2003,Oct,2004,26.5,26.4,25.8,60,51.8,0.1,0.1,100.4,100.4
Wet Tropics,28.63907814025879,n3_sst_227,26.6,2003-11-30T12:00:00Z,2003,Nov,2004,26.5,26.4,27,16.7,51.8,0.1,-0.4,100.4,98.5
Wet Tropics,28.63907814025879,n3_sst_228,28.3,2003-12-31T12:00:00Z,2003,Dec,2004,26.5,26.4,28.1,53.3,51.8,0.1,0.2,100.4,100.7
Wet Tropics,28.63907814025879,n3_sst_229,29.2,2004-01-31T12:00:00Z,2004,Jan,2004,26.5,26.4,28.8,73.3,51.8,0.1,0.4,100.4,101.4
Wet Tropics,28.63907814025879,n3_sst_230,29.3,2004-02-29T12:00:00Z,2004,Feb,2004,26.5,26.4,29,70,51.8,0.1,0.3,100.4,101
Wet Tropics,28.63907814025879,n3_sst_231,28.7,2004-03-31T12:00:00Z,2004,Mar,2004,26.5,26.4,28.4,70,51.8,0.1,0.3,100.4,101.1
Wet Tropics,28.63907814025879,n3_sst_232,26.8,2004-04-30T12:00:00Z,2004,Apr,2004,26.5,26.4,27.3,13.3,51.8,0.1,-0.5,100.4,98.2
Wet Tropics,28.63907814025879,n3_sst_233,25.8,2004-05-31T12:00:00Z,2004,May,2004,26.5,26.4,25.9,30,51.8,0.1,-0.1,100.4,99.6
Wet Tropics,28.63907814025879,n3_sst_234,24.6,2004-06-30T12:00:00Z,2004,Jun,2004,26.5,26.4,24.6,43.3,51.8,0.1,0,100.4,100
Wet Tropics,28.63907814025879,n3_sst_235,23.6,2004-07-31T12:00:00Z,2004,Jul,2005,26.3,26.4,23.8,36.7,29.1,-0.1,-0.2,99.6,99.2
Wet Tropics,28.63907814025879,n3_sst_236,23.9,2004-08-31T12:00:00Z,2004,Aug,2005,26.3,26.4,23.8,60,29.1,-0.1,0.1,99.6,100.4
Wet Tropics,28.63907814025879,n3_sst_237,24.2,2004-09-30T12:00:00Z,2004,Sep,2005,26.3,26.4,24.6,20,29.1,-0.1,-0.4,99.6,98.4
Wet Tropics,28.63907814025879,n3_sst_238,25.5,2004-10-31T12:00:00Z,2004,Oct,2005,26.3,26.4,25.8,33.3,29.1,-0.1,-0.3,99.6,98.8
Wet Tropics,28.63907814025879,n3_sst_239,27,2004-11-30T12:00:00Z,2004,Nov,2005,26.3,26.4,27,46.7,29.1,-0.1,0,99.6,100
Wet Tropics,28.63907814025879,n3_sst_240,27.8,2004-12-31T12:00:00Z,2004,Dec,2005,26.3,26.4,28.1,23.3,29.1,-0.1,-0.3,99.6,98.9
Wet Tropics,28.63907814025879,n3_sst_241,28.4,2005-01-31T12:00:00Z,2005,Jan,2005,26.3,26.4,28.8,16.7,29.1,-0.1,-0.4,99.6,98.6
